id,ig_date,ig_year,event_dur,fsr_km2_dy,mx_grw_km2
14983,2003-09-21,2003,5,0.2146586733,0.64397601989
14984,2003-09-21,2003,1,0.42931734659,0.42931734659
14985,2003-09-21,2003,4,0.32198800995,0.64397601989
14986,2003-09-21,2003,1,0.2146586733,0.2146586733
14990,2003-09-22,2003,3,0.2862115644,0.42931734659
14992,2003-09-22,2003,10,0.25759040796,0.42931734659
14993,2003-09-22,2003,3,0.1431057822,0.2146586733
14997,2003-09-22,2003,4,0.16099400497,0.42931734659
15001,2003-09-22,2003,1,0.2146586733,0.2146586733
15002,2003-09-22,2003,1,0.42931734659,0.42931734659
15004,2003-09-22,2003,1,0.2146586733,0.2146586733
15015,2003-09-22,2003,3,0.2146586733,0.2146586733
15018,2003-09-23,2003,2,0.42931734659,0.64397601989
15019,2003-09-23,2003,6,0.25043511885,0.42931734659
15020,2003-09-23,2003,15,0.18603751686,0.85863469319
15021,2003-09-23,2003,6,0.93018758429,2.36124540626
15022,2003-09-23,2003,1,0.2146586733,0.2146586733
15023,2003-09-23,2003,1,0.85863469319,0.85863469319
15024,2003-09-23,2003,6,0.60819957434,0.85863469319
15025,2003-09-23,2003,1,0.2146586733,0.2146586733
15027,2003-09-23,2003,4,0.53664668324,1.28795203978
15028,2003-09-23,2003,3,0.2862115644,0.42931734659
15030,2003-09-23,2003,1,0.2146586733,0.2146586733
15032,2003-09-23,2003,1,0.42931734659,0.42931734659
15033,2003-09-23,2003,3,0.2146586733,0.2146586733
15037,2003-09-23,2003,3,0.2862115644,0.64397601989
15038,2003-09-23,2003,3,1.28795203978,2.57590407956
15039,2003-09-23,2003,1,0.42931734659,0.42931734659
15041,2003-09-23,2003,1,0.42931734659,0.42931734659
15043,2003-09-23,2003,10,0.32198800995,1.71726938637
15044,2003-09-23,2003,15,0.10017404754,0.42931734659
15045,2003-09-23,2003,1,0.42931734659,0.42931734659
15047,2003-09-23,2003,4,0.16099400497,0.42931734659
15050,2003-09-24,2003,1,0.2146586733,0.2146586733
15051,2003-09-24,2003,1,0.42931734659,0.42931734659
15055,2003-09-24,2003,1,1.07329336648,1.07329336648
15058,2003-09-24,2003,1,0.42931734659,0.42931734659
15059,2003-09-24,2003,1,0.2146586733,0.2146586733
15061,2003-09-24,2003,6,0.2862115644,0.64397601989
15062,2003-09-24,2003,6,0.2146586733,0.42931734659
15063,2003-09-24,2003,1,0.2146586733,0.2146586733
15064,2003-09-24,2003,1,0.2146586733,0.2146586733
15068,2003-09-24,2003,1,0.42931734659,0.42931734659
15071,2003-09-24,2003,4,0.10732933665,0.2146586733
15075,2003-09-24,2003,9,0.73937987469,2.36124540626
15080,2003-09-24,2003,2,0.2146586733,0.2146586733
15091,2003-09-25,2003,24,0.10732933665,0.64397601989
15097,2003-09-25,2003,1,0.2146586733,0.2146586733
15099,2003-09-25,2003,1,0.64397601989,0.64397601989
15100,2003-09-25,2003,1,0.64397601989,0.64397601989
15104,2003-09-25,2003,1,0.2146586733,0.2146586733
15108,2003-09-25,2003,1,0.42931734659,0.42931734659
15109,2003-09-25,2003,16,0.13416167081,0.64397601989
15113,2003-09-25,2003,12,0.1431057822,0.42931734659
15114,2003-09-25,2003,19,0.48580647115,3.00522142615
15115,2003-09-25,2003,1,0.64397601989,0.64397601989
15117,2003-09-26,2003,1,0.42931734659,0.42931734659
15118,2003-09-26,2003,1,0.2146586733,0.2146586733
15124,2003-09-26,2003,1,0.2146586733,0.2146586733
15137,2003-09-26,2003,1,0.2146586733,0.2146586733
15138,2003-09-26,2003,1,0.42931734659,0.42931734659
15140,2003-09-26,2003,1,0.2146586733,0.2146586733
15142,2003-09-26,2003,3,0.2862115644,0.42931734659
15165,2003-09-27,2003,9,0.1669567459,0.85863469319
15167,2003-09-27,2003,9,0.71552891099,1.71726938637
15170,2003-09-27,2003,1,0.2146586733,0.2146586733
15171,2003-09-27,2003,1,0.2146586733,0.2146586733
15173,2003-09-27,2003,1,0.42931734659,0.42931734659
15174,2003-09-27,2003,1,0.64397601989,0.64397601989
15181,2003-09-27,2003,1,0.2146586733,0.2146586733
15182,2003-09-27,2003,1,0.2146586733,0.2146586733
15184,2003-09-27,2003,1,0.42931734659,0.42931734659
15186,2003-09-28,2003,1,0.2146586733,0.2146586733
15189,2003-09-28,2003,4,0.2146586733,0.64397601989
15195,2003-09-28,2003,1,0.2146586733,0.2146586733
15202,2003-09-28,2003,3,0.2862115644,0.42931734659
15205,2003-09-28,2003,3,1.00174047538,1.93192805967
15211,2003-09-28,2003,11,2.18561558266,8.37168825856
15229,2003-09-29,2003,3,0.1431057822,0.2146586733
15230,2003-09-29,2003,6,0.35776445549,0.85863469319
15232,2003-09-29,2003,1,0.2146586733,0.2146586733
15234,2003-09-29,2003,1,0.42931734659,0.42931734659
15235,2003-09-29,2003,1,0.42931734659,0.42931734659
15240,2003-09-29,2003,1,0.42931734659,0.42931734659
15242,2003-09-29,2003,1,0.2146586733,0.2146586733
15245,2003-09-29,2003,1,0.2146586733,0.2146586733
15246,2003-09-29,2003,10,0.40785147926,1.28795203978
15247,2003-09-29,2003,1,0.2146586733,0.2146586733
15248,2003-09-29,2003,5,0.42931734659,1.71726938637
15255,2003-09-30,2003,1,0.2146586733,0.2146586733
15256,2003-09-30,2003,1,0.42931734659,0.42931734659
15258,2003-09-30,2003,2,0.42931734659,0.64397601989
15259,2003-09-30,2003,1,0.2146586733,0.2146586733
15265,2003-09-30,2003,1,3.00522142615,3.00522142615
15266,2003-09-30,2003,1,0.42931734659,0.42931734659
15270,2003-10-01,2003,15,0.0715528911,0.42931734659
15293,2003-10-01,2003,1,0.2146586733,0.2146586733
15312,2003-10-02,2003,2,0.53664668324,0.85863469319
15316,2003-10-02,2003,6,0.0715528911,0.2146586733
15323,2003-10-02,2003,4,0.42931734659,1.07329336648
15328,2003-10-02,2003,1,0.2146586733,0.2146586733
15329,2003-10-02,2003,2,0.53664668324,0.64397601989
15332,2003-10-02,2003,8,0.26832334162,0.85863469319
15345,2003-10-02,2003,10,0.42931734659,1.28795203978
15381,2003-10-03,2003,18,0.2862115644,1.07329336648
15393,2003-10-03,2003,16,0.08049700249,0.42931734659
15411,2003-10-03,2003,10,0.2146586733,0.85863469319
15420,2003-10-03,2003,1,0.2146586733,0.2146586733
15427,2003-10-03,2003,3,0.2146586733,0.42931734659
15430,2003-10-03,2003,17,0.3535554619,1.28795203978
15438,2003-10-04,2003,17,1.18693619352,5.58112550571
15440,2003-10-04,2003,1,1.50261071308,1.50261071308
15453,2003-10-04,2003,7,0.36798629708,1.28795203978
15459,2003-10-04,2003,5,0.2146586733,0.85863469319
15463,2003-10-05,2003,6,0.85863469319,2.57590407956
15466,2003-10-05,2003,4,0.69764068821,1.50261071308
15473,2003-10-05,2003,7,0.2146586733,0.64397601989
15476,2003-10-05,2003,9,0.0477019274,0.2146586733
15485,2003-10-05,2003,8,0.05366466832,0.2146586733
15489,2003-10-06,2003,3,0.42931734659,1.07329336648
15491,2003-10-06,2003,14,0.9199657427,7.72771223867
15493,2003-10-06,2003,2,0.32198800995,0.42931734659
15495,2003-10-06,2003,2,0.32198800995,0.42931734659
15499,2003-10-06,2003,8,0.05366466832,0.2146586733
15508,2003-10-06,2003,1,0.2146586733,0.2146586733
15511,2003-10-07,2003,1,0.2146586733,0.2146586733
15513,2003-10-07,2003,2,0.2146586733,0.2146586733
15517,2003-10-07,2003,7,1.28795203978,2.36124540626
15522,2003-10-07,2003,3,0.2862115644,0.64397601989
15524,2003-10-07,2003,6,0.0715528911,0.2146586733
15526,2003-10-07,2003,3,0.42931734659,0.85863469319
15528,2003-10-07,2003,1,0.2146586733,0.2146586733
15532,2003-10-07,2003,1,0.42931734659,0.42931734659
15537,2003-10-08,2003,4,0.37565267827,1.07329336648
15539,2003-10-08,2003,4,0.80497002486,1.07329336648
15543,2003-10-08,2003,22,0.26344473541,0.85863469319
15550,2003-10-08,2003,2,0.75130535654,1.28795203978
15557,2003-10-08,2003,4,0.10732933665,0.2146586733
15559,2003-10-08,2003,1,0.2146586733,0.2146586733
15561,2003-10-09,2003,5,1.20208857046,3.64919744604
15563,2003-10-09,2003,3,0.1431057822,0.2146586733
15576,2003-10-09,2003,3,0.1431057822,0.2146586733
15578,2003-10-09,2003,12,0.35776445549,2.79056275285
15582,2003-10-09,2003,2,0.42931734659,0.42931734659
15615,2003-10-11,2003,1,0.2146586733,0.2146586733
15640,2003-10-12,2003,2,0.85863469319,1.50261071308
15643,2003-10-12,2003,14,0.93529850508,4.07851479263
15646,2003-10-12,2003,1,0.64397601989,0.64397601989
15658,2003-10-12,2003,8,2.20025140129,6.86907754549
15660,2003-10-12,2003,7,0.30665524757,0.64397601989
15670,2003-10-13,2003,2,0.2146586733,0.2146586733
15673,2003-10-13,2003,1,7.08373621878,7.08373621878
15675,2003-10-13,2003,5,0.30052214262,1.28795203978
15679,2003-10-14,2003,1,0.42931734659,0.42931734659
15685,2003-10-14,2003,1,0.42931734659,0.42931734659
15696,2003-10-14,2003,1,1.28795203978,1.28795203978
15698,2003-10-14,2003,4,0.42931734659,0.64397601989
15706,2003-10-15,2003,6,0.42931734659,1.28795203978
15707,2003-10-15,2003,1,0.2146586733,0.2146586733
15718,2003-10-15,2003,1,0.42931734659,0.42931734659
15728,2003-10-16,2003,6,2.18236317851,10.0889576449
15734,2003-10-16,2003,3,0.1431057822,0.2146586733
15746,2003-10-16,2003,1,0.2146586733,0.2146586733
15751,2003-10-17,2003,23,27.7749657274,269.396634987
15765,2003-10-18,2003,2,1.07329336648,1.71726938637
15778,2003-10-18,2003,1,0.2146586733,0.2146586733
15787,2003-10-19,2003,9,0.52472120139,2.36124540626
15790,2003-10-19,2003,5,0.30052214262,0.85863469319
15795,2003-10-19,2003,6,0.2146586733,0.42931734659
15797,2003-10-19,2003,1,0.2146586733,0.2146586733
15802,2003-10-19,2003,1,0.2146586733,0.2146586733
15809,2003-10-19,2003,1,0.2146586733,0.2146586733
15811,2003-10-20,2003,3,0.2862115644,0.42931734659
15828,2003-10-21,2003,10,3.54186810939,8.80100560516
15831,2003-10-21,2003,9,0.2146586733,0.85863469319
15834,2003-10-21,2003,21,27.425200974,197.271320759
15837,2003-10-21,2003,1,0.42931734659,0.42931734659
15841,2003-10-21,2003,5,1.41674724376,6.0104428523
15843,2003-10-21,2003,1,0.42931734659,0.42931734659
15855,2003-10-22,2003,2,0.32198800995,0.42931734659
15863,2003-10-22,2003,8,0.42931734659,2.57590407956
15864,2003-10-22,2003,7,0.9199657427,2.79056275285
15865,2003-10-22,2003,4,1.66360471805,3.21988009945
15869,2003-10-22,2003,3,0.64397601989,0.85863469319
15871,2003-10-22,2003,18,58.8284019651,414.076580789
15888,2003-10-23,2003,1,0.2146586733,0.2146586733
15891,2003-10-23,2003,16,12.8526880636,62.251015256
15920,2003-10-24,2003,1,0.42931734659,0.42931734659
15921,2003-10-24,2003,1,0.42931734659,0.42931734659
15936,2003-10-25,2003,13,12.4336908456,79.638367793
15950,2003-10-26,2003,9,2.76671178915,17.387352537
15958,2003-10-27,2003,16,0.87205086027,3.21988009945
15963,2003-10-27,2003,6,0.10732933665,0.2146586733
15971,2003-10-28,2003,13,0.51187837478,1.71726938637
15981,2003-10-28,2003,4,1.01962869816,3.21988009945
15982,2003-10-28,2003,3,0.1431057822,0.2146586733
15989,2003-10-29,2003,2,0.2146586733,0.2146586733
15992,2003-10-29,2003,9,0.35776445549,1.50261071308
16003,2003-10-30,2003,8,0.2146586733,0.42931734659
16011,2003-10-31,2003,1,0.85863469319,0.85863469319
16013,2003-10-31,2003,4,0.2146586733,0.42931734659
16050,2003-11-01,2003,1,0.2146586733,0.2146586733
16060,2003-11-02,2003,2,0.2146586733,0.2146586733
16063,2003-11-02,2003,5,0.2146586733,0.64397601989
16064,2003-11-02,2003,3,0.64397601989,1.07329336648
16085,2003-11-02,2003,8,0.2146586733,1.50261071308
16087,2003-11-03,2003,16,0.33540417703,2.57590407956
16091,2003-11-03,2003,1,0.42931734659,0.42931734659
16142,2003-11-07,2003,3,0.2862115644,0.42931734659
16156,2003-11-08,2003,9,0.93018758429,3.00522142615
16163,2003-11-08,2003,12,0.0715528911,0.2146586733
16169,2003-11-09,2003,4,0.32198800995,0.85863469319
16174,2003-11-09,2003,1,0.2146586733,0.2146586733
16177,2003-11-09,2003,1,0.2146586733,0.2146586733
16186,2003-11-11,2003,4,0.16099400497,0.2146586733
16188,2003-11-11,2003,10,0.32198800995,1.28795203978
16199,2003-11-12,2003,7,0.7053070694,1.93192805967
16220,2003-11-14,2003,1,0.2146586733,0.2146586733
16221,2003-11-14,2003,5,0.08586346932,0.2146586733
16225,2003-11-14,2003,8,0.16099400497,0.42931734659
16228,2003-11-14,2003,4,0.32198800995,0.85863469319
16232,2003-11-15,2003,1,0.42931734659,0.42931734659
16240,2003-11-15,2003,1,0.2146586733,0.2146586733
16257,2003-11-16,2003,7,1.80926596064,6.2251015256
16264,2003-11-17,2003,4,0.10732933665,0.2146586733
16268,2003-11-17,2003,1,0.42931734659,0.42931734659
16272,2003-11-17,2003,9,0.0477019274,0.2146586733
16274,2003-11-17,2003,3,0.1431057822,0.2146586733
16276,2003-11-18,2003,3,0.2862115644,0.42931734659
16278,2003-11-18,2003,6,0.75130535654,1.28795203978
16279,2003-11-18,2003,6,0.53664668324,2.36124540626
16280,2003-11-18,2003,6,0.46509379214,1.93192805967
16281,2003-11-18,2003,3,0.2862115644,0.64397601989
16282,2003-11-18,2003,3,0.2862115644,0.42931734659
16283,2003-11-18,2003,3,0.2862115644,0.64397601989
16284,2003-11-18,2003,7,7.05307069403,23.3977953893
16285,2003-11-18,2003,3,0.2862115644,0.64397601989
16287,2003-11-18,2003,1,1.07329336648,1.07329336648
16288,2003-11-18,2003,5,0.55811255057,1.07329336648
16289,2003-11-18,2003,5,0.85863469319,2.14658673296
16291,2003-11-18,2003,6,0.10732933665,0.2146586733
16292,2003-11-18,2003,1,0.42931734659,0.42931734659
16299,2003-11-18,2003,1,0.2146586733,0.2146586733
16300,2003-11-18,2003,1,0.2146586733,0.2146586733
16303,2003-11-19,2003,1,0.2146586733,0.2146586733
16304,2003-11-19,2003,2,0.32198800995,0.42931734659
16305,2003-11-19,2003,1,0.42931734659,0.42931734659
16306,2003-11-19,2003,2,0.42931734659,0.64397601989
16309,2003-11-19,2003,1,0.2146586733,0.2146586733
16310,2003-11-19,2003,1,0.2146586733,0.2146586733
16311,2003-11-19,2003,1,0.2146586733,0.2146586733
16313,2003-11-19,2003,1,0.2146586733,0.2146586733
16314,2003-11-19,2003,1,1.50261071308,1.50261071308
16317,2003-11-19,2003,1,0.2146586733,0.2146586733
16320,2003-11-19,2003,1,0.2146586733,0.2146586733
16323,2003-11-20,2003,3,0.2146586733,0.42931734659
16327,2003-11-20,2003,4,0.32198800995,0.64397601989
16328,2003-11-20,2003,1,0.2146586733,0.2146586733
16330,2003-11-20,2003,3,0.35776445549,0.85863469319
16331,2003-11-20,2003,4,0.2146586733,0.42931734659
16332,2003-11-20,2003,1,0.42931734659,0.42931734659
16333,2003-11-20,2003,5,1.50261071308,2.57590407956
16336,2003-11-20,2003,1,0.42931734659,0.42931734659
16341,2003-11-20,2003,1,0.2146586733,0.2146586733
16343,2003-11-21,2003,1,0.42931734659,0.42931734659
16345,2003-11-21,2003,4,0.32198800995,0.64397601989
16347,2003-11-21,2003,1,0.2146586733,0.2146586733
16348,2003-11-21,2003,1,0.2146586733,0.2146586733
16351,2003-11-21,2003,1,0.2146586733,0.2146586733
16352,2003-11-21,2003,3,0.2862115644,0.42931734659
16355,2003-11-21,2003,7,0.15332762378,0.42931734659
16362,2003-11-22,2003,2,0.42931734659,0.64397601989
16364,2003-11-22,2003,1,0.2146586733,0.2146586733
16365,2003-11-22,2003,3,0.2146586733,0.42931734659
16366,2003-11-22,2003,3,0.1431057822,0.2146586733
16367,2003-11-22,2003,1,0.2146586733,0.2146586733
16368,2003-11-22,2003,1,0.2146586733,0.2146586733
16369,2003-11-22,2003,1,0.42931734659,0.42931734659
16372,2003-11-22,2003,1,0.2146586733,0.2146586733
16373,2003-11-22,2003,3,0.50087023769,1.07329336648
16375,2003-11-22,2003,1,0.2146586733,0.2146586733
16376,2003-11-22,2003,5,0.2146586733,0.64397601989
16377,2003-11-22,2003,1,0.2146586733,0.2146586733
16378,2003-11-22,2003,1,0.2146586733,0.2146586733
16381,2003-11-23,2003,1,0.2146586733,0.2146586733
16382,2003-11-23,2003,1,0.2146586733,0.2146586733
16388,2003-11-23,2003,2,0.42931734659,0.42931734659
16391,2003-11-23,2003,1,1.28795203978,1.28795203978
16392,2003-11-23,2003,1,0.2146586733,0.2146586733
16395,2003-11-23,2003,1,0.2146586733,0.2146586733
16396,2003-11-23,2003,1,1.07329336648,1.07329336648
16398,2003-11-24,2003,1,0.2146586733,0.2146586733
16399,2003-11-24,2003,4,0.10732933665,0.2146586733
16404,2003-11-24,2003,1,0.2146586733,0.2146586733
16406,2003-11-24,2003,1,0.2146586733,0.2146586733
16412,2003-11-25,2003,3,0.2862115644,0.64397601989
16416,2003-11-26,2003,1,0.42931734659,0.42931734659
16418,2003-11-26,2003,6,1.57416360417,4.29317346593
16450,2003-11-29,2003,1,0.2146586733,0.2146586733
16451,2003-11-29,2003,1,0.64397601989,0.64397601989
16458,2003-11-29,2003,3,1.21639914868,3.21988009945
16478,2003-12-01,2003,1,0.85863469319,0.85863469319
16479,2003-12-01,2003,1,0.64397601989,0.64397601989
16652,2003-12-24,2003,5,0.42931734659,1.50261071308
16705,2004-01-04,2004,3,0.1431057822,0.2146586733
16719,2004-01-05,2004,1,1.93192805967,1.93192805967
16727,2004-01-06,2004,5,0.60104428523,1.28795203978
16736,2004-01-06,2004,11,0.11708654907,0.64397601989
16810,2004-01-12,2004,12,0.62608779711,2.79056275285
17125,2004-02-03,2004,5,0.47224908125,1.50261071308
17760,2004-02-28,2004,19,0.67786949462,7.29839489208
17783,2004-02-29,2004,16,2.5490717454,19.9632566166
17823,2004-03-02,2004,18,0.22658415515,0.85863469319
17911,2004-03-03,2004,12,0.48298201492,1.93192805967
17965,2004-03-04,2004,9,0.54857216509,2.14658673296
17997,2004-03-05,2004,9,0.1192548185,0.42931734659
18002,2004-03-05,2004,14,0.19932591092,1.07329336648
18004,2004-03-05,2004,11,0.44883177144,2.36124540626
18007,2004-03-05,2004,1,0.2146586733,0.2146586733
18031,2004-03-05,2004,10,1.00889576449,4.50783213923
18084,2004-03-07,2004,9,0.238509637,0.85863469319
18130,2004-03-08,2004,9,0.97788951168,3.64919744604
18174,2004-03-08,2004,1,0.2146586733,0.2146586733
18184,2004-03-08,2004,1,0.2146586733,0.2146586733
18208,2004-03-09,2004,7,0.06133104951,0.2146586733
18263,2004-03-09,2004,12,2.8978920895,4.93714948582
18330,2004-03-11,2004,1,0.2146586733,0.2146586733
18368,2004-03-12,2004,8,0.16099400497,0.64397601989
18485,2004-03-17,2004,2,0.2146586733,0.2146586733
18488,2004-03-17,2004,1,0.2146586733,0.2146586733
18489,2004-03-17,2004,1,0.2146586733,0.2146586733
18510,2004-03-18,2004,3,0.1431057822,0.2146586733
18552,2004-03-20,2004,4,0.2146586733,0.42931734659
18818,2004-03-31,2004,9,1.81267324117,4.07851479263
18849,2004-03-31,2004,4,0.10732933665,0.2146586733
18852,2004-03-31,2004,1,0.2146586733,0.2146586733
18916,2004-04-02,2004,16,0.37565267827,4.07851479263
19119,2004-04-04,2004,9,0.66782698359,2.14658673296
19136,2004-04-04,2004,1,0.42931734659,0.42931734659
19148,2004-04-04,2004,1,0.2146586733,0.2146586733
19149,2004-04-04,2004,7,0.27598972281,1.28795203978
19157,2004-04-04,2004,1,0.2146586733,0.2146586733
19179,2004-04-05,2004,6,0.39354090104,1.93192805967
19284,2004-04-08,2004,3,0.1431057822,0.2146586733
19298,2004-04-08,2004,1,0.42931734659,0.42931734659
19307,2004-04-09,2004,1,0.2146586733,0.2146586733
19326,2004-04-10,2004,1,0.2146586733,0.2146586733
19327,2004-04-10,2004,3,0.1431057822,0.2146586733
19332,2004-04-10,2004,1,0.2146586733,0.2146586733
19334,2004-04-10,2004,1,0.2146586733,0.2146586733
19418,2004-04-15,2004,1,0.2146586733,0.2146586733
19427,2004-04-15,2004,3,1.43105782198,2.36124540626
19515,2004-04-19,2004,7,0.33732077232,1.28795203978
19530,2004-04-21,2004,4,0.10732933665,0.2146586733
19591,2004-04-25,2004,7,0.06133104951,0.2146586733
19592,2004-04-25,2004,11,1.73678381122,7.72771223867
19596,2004-04-26,2004,1,0.2146586733,0.2146586733
19603,2004-04-26,2004,7,1.22662099027,5.3664668324100004
19629,2004-04-28,2004,8,1.26111970562,4.93714948582
19634,2004-04-28,2004,12,5.47379616906,52.162057611
19640,2004-04-29,2004,2,0.42931734659,0.42931734659
19643,2004-04-29,2004,11,0.3902884969,1.28795203978
19660,2004-05-01,2004,12,0.2862115644,0.64397601989
19666,2004-05-01,2004,15,1.55985302595,13.5234964177
19674,2004-05-02,2004,4,0.26832334162,0.42931734659
19676,2004-05-02,2004,5,0.25759040796,0.42931734659
19680,2004-05-02,2004,1,0.42931734659,0.42931734659
19686,2004-05-02,2004,1,0.2146586733,0.2146586733
19688,2004-05-02,2004,3,1.43105782198,3.86385611934
19689,2004-05-02,2004,1,0.2146586733,0.2146586733
19700,2004-05-03,2004,9,4.22162057483,27.6909688552
19702,2004-05-03,2004,5,2.96228969149,6.2251015256
19717,2004-05-04,2004,1,0.2146586733,0.2146586733
19722,2004-05-05,2004,7,0.61331049513,2.14658673296
19727,2004-05-05,2004,4,1.18062270313,4.07851479263
19732,2004-05-05,2004,6,0.53664668324,2.57590407956
19751,2004-05-06,2004,1,1.28795203978,1.28795203978
19756,2004-05-06,2004,3,1.43105782198,3.64919744604
19769,2004-05-07,2004,1,0.2146586733,0.2146586733
19783,2004-05-08,2004,3,0.35776445549,0.64397601989
19825,2004-05-10,2004,2,0.42931734659,0.64397601989
19829,2004-05-10,2004,9,0.83478372949,5.58112550571
19859,2004-05-12,2004,13,0.33024411276,2.14658673296
19882,2004-05-14,2004,6,0.57242312879,2.36124540626
19896,2004-05-15,2004,7,0.12266209903,0.2146586733
19900,2004-05-15,2004,1,0.2146586733,0.2146586733
19906,2004-05-15,2004,4,0.32198800995,0.64397601989
19933,2004-05-17,2004,5,0.47224908125,1.28795203978
19949,2004-05-18,2004,2,1.28795203978,2.36124540626
19960,2004-05-19,2004,15,0.44362792481,2.57590407956
19965,2004-05-19,2004,20,2.23245020228,5.58112550571
19971,2004-05-20,2004,8,2.87105975534,8.37168825856
19973,2004-05-20,2004,3,1.35950493088,3.64919744604
19974,2004-05-20,2004,7,0.12266209903,0.2146586733
20003,2004-05-21,2004,7,1.56394176259,4.07851479263
20004,2004-05-21,2004,25,6.99787274947,45.5076387389
20021,2004-05-22,2004,4,1.23428737145,2.14658673296
20057,2004-05-24,2004,1,0.2146586733,0.2146586733
20060,2004-05-25,2004,4,0.32198800995,0.85863469319
20072,2004-05-25,2004,5,1.20208857046,3.64919744604
20082,2004-05-26,2004,8,0.08049700249,0.42931734659
20094,2004-05-27,2004,1,0.2146586733,0.2146586733
20105,2004-05-27,2004,1,0.2146586733,0.2146586733
20133,2004-05-30,2004,1,1.07329336648,1.07329336648
20142,2004-05-31,2004,6,2.25391606961,7.72771223867
20156,2004-06-01,2004,15,0.18603751686,0.85863469319
20161,2004-06-02,2004,1,0.2146586733,0.2146586733
20163,2004-06-02,2004,2,0.2146586733,0.2146586733
20169,2004-06-02,2004,13,0.47885396351,2.14658673296
20173,2004-06-02,2004,3,0.1431057822,0.2146586733
20174,2004-06-02,2004,9,0.57242312879,2.14658673296
20176,2004-06-02,2004,1,0.2146586733,0.2146586733
20180,2004-06-02,2004,6,0.17888222775,0.64397601989
20181,2004-06-02,2004,1,0.2146586733,0.2146586733
20188,2004-06-02,2004,9,0.45316831029,1.28795203978
20193,2004-06-02,2004,4,0.16099400497,0.42931734659
20196,2004-06-02,2004,1,0.42931734659,0.42931734659
20198,2004-06-02,2004,8,0.24149100746,0.85863469319
20201,2004-06-03,2004,3,0.1431057822,0.2146586733
20202,2004-06-03,2004,2,0.32198800995,0.42931734659
20203,2004-06-03,2004,1,0.2146586733,0.2146586733
20205,2004-06-03,2004,4,0.16099400497,0.2146586733
20208,2004-06-03,2004,1,0.2146586733,0.2146586733
20215,2004-06-03,2004,2,0.42931734659,0.64397601989
20216,2004-06-03,2004,2,0.32198800995,0.42931734659
20218,2004-06-03,2004,9,0.0477019274,0.2146586733
20219,2004-06-03,2004,4,0.2146586733,0.42931734659
20221,2004-06-03,2004,1,0.85863469319,0.85863469319
20222,2004-06-03,2004,1,0.2146586733,0.2146586733
20225,2004-06-03,2004,2,0.75130535654,1.28795203978
20227,2004-06-03,2004,2,0.2146586733,0.2146586733
20228,2004-06-03,2004,8,0.18782633913,0.64397601989
20229,2004-06-03,2004,1,0.2146586733,0.2146586733
20230,2004-06-03,2004,1,0.2146586733,0.2146586733
20231,2004-06-04,2004,13,2.19612334988,7.29839489208
20234,2004-06-04,2004,4,0.37565267827,0.42931734659
20239,2004-06-04,2004,4,0.10732933665,0.2146586733
20240,2004-06-04,2004,1,0.2146586733,0.2146586733
20243,2004-06-04,2004,3,0.1431057822,0.2146586733
20244,2004-06-04,2004,1,0.42931734659,0.42931734659
20248,2004-06-05,2004,15,0.25759040796,1.50261071308
20250,2004-06-05,2004,7,1.07329336648,3.43453877274
20253,2004-06-05,2004,2,0.2146586733,0.2146586733
20255,2004-06-05,2004,1,0.2146586733,0.2146586733
20261,2004-06-06,2004,7,4.66115976301,17.6020112103
20265,2004-06-06,2004,2,0.2146586733,0.2146586733
20268,2004-06-06,2004,1,0.2146586733,0.2146586733
20269,2004-06-06,2004,14,0.06133104951,0.42931734659
20275,2004-06-07,2004,1,0.2146586733,0.2146586733
20283,2004-06-07,2004,1,0.2146586733,0.2146586733
20285,2004-06-07,2004,4,0.80497002486,1.28795203978
20290,2004-06-08,2004,2,0.2146586733,0.2146586733
20297,2004-06-08,2004,1,0.2146586733,0.2146586733
20301,2004-06-08,2004,1,0.64397601989,0.64397601989
20310,2004-06-09,2004,1,0.2146586733,0.2146586733
20313,2004-06-09,2004,5,0.98742989716,4.07851479263
20322,2004-06-10,2004,5,0.08586346932,0.2146586733
20335,2004-06-10,2004,7,3.58786639653,10.3036163182
20348,2004-06-12,2004,8,4.02485012431,10.5182749915
20365,2004-06-16,2004,12,2.62956874788,14.5967897842
20367,2004-06-16,2004,1,1.07329336648,1.07329336648
20372,2004-06-17,2004,2,0.42931734659,0.64397601989
20374,2004-06-17,2004,3,0.57242312879,1.28795203978
20378,2004-06-18,2004,10,1.00889576449,8.58634693186
20380,2004-06-19,2004,1,0.2146586733,0.2146586733
20381,2004-06-19,2004,1,0.85863469319,0.85863469319
20385,2004-06-20,2004,1,0.2146586733,0.2146586733
20386,2004-06-20,2004,1,0.85863469319,0.85863469319
20388,2004-06-20,2004,27,0.11130449727,1.07329336648
20397,2004-06-21,2004,14,0.12266209903,0.2146586733
20407,2004-06-22,2004,23,0.07466388636,0.2146586733
20411,2004-06-22,2004,6,0.10732933665,0.2146586733
20413,2004-06-22,2004,12,0.17888222775,1.50261071308
20421,2004-06-23,2004,23,4.37717033809,19.7485979433
20422,2004-06-23,2004,1,0.42931734659,0.42931734659
20428,2004-06-24,2004,1,0.2146586733,0.2146586733
20430,2004-06-24,2004,7,0.64397601989,2.79056275285
20432,2004-06-24,2004,16,0.16099400497,0.42931734659
20438,2004-06-24,2004,12,0.25043511885,1.71726938637
20439,2004-06-24,2004,4,0.2146586733,0.42931734659
20440,2004-06-24,2004,17,0.37880942346,2.57590407956
